id,Pastry,Z_Scratch,K_Scatch,Stains,Dirtiness,Bumps,Other_Faults
21369,0.0073279445,0.045794416,0.024052888,0.00034476919,0.012199924,0.47738266,0.32531723
21370,0.0069324537,0.0016167223,0.0007238918,0.0031413275,0.015749693,0.36607823,0.66295695
21371,0.0065470943,0.0024850753,0.067636274,0.107517175,0.08496306,0.11943489,0.3491478
21372,0.0034923076,0.023164004,0.0009078922,0.0003800242,0.014833982,0.52561915,0.4606813
21373,0.13003476,0.015449766,0.009006991,0.0003492401,0.11552553,0.28926066,0.4042564
21374,0.008194356,0.02034412,0.046884295,0.00046575416,0.029831395,0.30418608,0.3844313
21375,0.00089923386,0.0042423788,0.771985,0.00027022322,0.00110882,0.0011556697,0.11738762
21376,0.008088728,0.015562068,0.0010349414,0.0007860382,0.05335284,0.38078496,0.4261882
21377,0.033820678,0.007391481,0.017283153,0.0016023642,0.012369493,0.48103425,0.2985219
21378,0.052440368,0.0046593584,0.0016954239,0.0031810377,0.0092135435,0.6521878,0.19608466
21379,0.21129872,0.004091542,0.09750325,0.00061717595,0.03523742,0.31579307,0.33521867
21380,0.002759678,0.0035640937,0.0006961142,0.0005185355,0.006150555,0.5184512,0.5423771
21381,0.0007870316,0.011484241,0.0031274743,0.0006364444,0.0210015,0.44865718,0.4219986
21382,0.038941562,0.25674015,0.0018926689,0.00047262415,0.0070400354,0.30414087,0.39568138
21383,0.00075656944,0.033920284,0.0011280575,0.0003827357,0.0036749702,0.33359098,0.41815904
21384,0.23616959,0.01830194,0.002369351,0.00048732312,0.22226,0.13622779,0.40964305
21385,0.0010682895,0.046047643,0.0040799514,0.00048010866,0.020525904,0.19704449,0.754258
21386,0.46520746,0.0015563205,0.0012853502,0.0002951552,0.005193311,0.11781087,0.47133282
21387,0.020693213,0.0016795826,0.000695307,0.0011867784,0.005590516,0.7047553,0.3030503
21388,0.18563984,0.001558464,0.0016849522,0.0015002277,0.026858954,0.08072104,0.72355163
21389,0.030029666,0.0035457266,0.017650152,0.002350059,0.0862549,0.420817,0.31040707
21390,0.02112003,0.0014776398,0.00082203967,0.0059857126,0.07586695,0.36304313,0.48251534
21391,0.41519764,0.0005514049,0.0015147121,0.00043228766,0.019050168,0.099356696,0.5513748
21392,0.0016323739,0.017342227,0.21282454,0.0021636959,0.009572419,0.24764009,0.33364516
21393,0.18786365,0.0024747048,0.0014701316,0.0003739756,0.009099799,0.1433632,0.664665
21394,0.00057336903,0.0007234587,0.9476572,0.00023479776,0.00060514326,0.0017040807,0.07181656
21395,0.014351883,0.0013458943,0.0033743123,0.9102672,0.010644885,0.008262852,0.1150163
21396,0.20146361,0.0010972755,0.0021592283,0.00049301627,0.005066152,0.1473221,0.685857
21397,0.18176948,0.001842782,0.026857663,0.00042580985,0.10217183,0.24194448,0.53538966
21398,0.0117986845,0.0022118841,0.001322647,0.0003473362,0.005242498,0.5371152,0.35570478
21399,0.33779272,0.030774733,0.001604721,0.00025339084,0.037371103,0.1742294,0.3826951
21400,0.05365149,0.0009337528,0.0013738405,0.0039779185,0.04915246,0.3478298,0.39554143
21401,0.2923441,0.0015514357,0.0010878298,0.0005330126,0.0042512165,0.12924412,0.4468343
21402,0.056549598,0.03215583,0.0044351504,0.021276308,0.50701916,0.25042984,0.31013286
21403,0.23200232,0.005302833,0.018103337,0.002231958,0.101224005,0.11384762,0.47290146
21404,0.0022350887,0.017398646,0.012616969,0.00089476054,0.025212517,0.43939483,0.45784056
21405,0.0059609357,0.0027240678,0.0007317428,0.0005111734,0.0025516758,0.56202286,0.40292746
21406,0.00080024864,0.0022180914,0.007662346,0.0010242645,0.01624973,0.38767487,0.5049667
21407,0.35088825,0.0016551865,0.014159601,0.00041027437,0.07928298,0.1286697,0.51456267
21408,0.39116052,0.0012963525,0.00086295017,0.00021531164,0.004542067,0.2600707,0.34738246
21409,0.0016885027,0.03816097,0.08995331,0.0012741145,0.01634429,0.47134325,0.32668844
21410,0.01173759,0.0031968276,0.0009793657,0.00041013595,0.0030728884,0.58298093,0.33382168
21411,0.0006407754,0.5785095,0.0010309224,0.0004159027,0.010624706,0.13414702,0.29879558
21412,0.19333605,0.016191944,0.0011135517,0.00023671176,0.004415059,0.47266454,0.36750272
21413,0.088380665,0.007166771,0.011276281,0.0033970803,0.115875766,0.27443543,0.31632677
21414,0.15051425,0.005719645,0.006268613,0.00030951793,0.06186327,0.13793907,0.4470064
21415,0.0041474863,0.6146471,0.0021829875,0.00028270143,0.01677888,0.1496523,0.30942962
21416,0.00087450433,0.06596539,0.16446707,0.026722053,0.011160999,0.15649971,0.3357177
21417,0.17927068,0.003762862,0.0012301467,0.0010384717,0.022038661,0.14471573,0.48189798
21418,0.0007965937,0.0010356136,0.9420292,0.00026214283,0.0009237019,0.0020502636,0.07053952
21419,0.26166818,0.0010778342,0.0009937694,0.00027094712,0.019959122,0.44388068,0.33699113
21420,0.00049877045,0.0012094728,0.92086786,0.00023146474,0.00062680297,0.0020676916,0.07887951
21421,0.026862094,0.0017950005,0.07276256,0.0010958194,0.0126143135,0.2951242,0.5271204
21422,0.015218034,0.029448586,0.0011728226,0.0010511226,0.031156382,0.5806827,0.43402264
21423,0.38244772,0.002494412,0.0035688877,0.0003532951,0.022119857,0.08118581,0.6056601
21424,0.26623648,0.0011177213,0.0011374052,0.00044573247,0.01571524,0.07104084,0.6301163
21425,0.0040204404,0.072866604,0.005849156,0.0009250786,0.017363409,0.29674035,0.47805473
21426,0.041095164,0.35219294,0.0008637082,0.00063319085,0.005868239,0.34393027,0.26399446
21427,0.120201044,0.00097121194,0.0012842751,0.001105417,0.010946436,0.6414248,0.25335446
21428,0.022779873,0.63864213,0.0023760488,0.00022779839,0.010639834,0.1258219,0.24843581
21429,0.030349473,0.47868532,0.020163065,0.00041392687,0.0099073015,0.024069715,0.50332457
21430,0.13797808,0.0054107197,0.009638167,0.0012365263,0.49172506,0.12022635,0.44685152
21431,0.024454137,0.49071735,0.0025570127,0.00029569792,0.14302401,0.0459203,0.25731772
21432,0.0027297582,0.2856705,0.01609107,0.00028299916,0.013759625,0.16052856,0.36274284
21433,0.014108526,0.9111335,0.006345527,0.000212006,0.002258839,0.07422622,0.14862104
21434,0.4663423,0.0009771376,0.0005813041,0.0003600485,0.009178834,0.247296,0.44375744
21435,0.005424183,0.0321227,0.19994968,0.00042315418,0.0073394733,0.057505228,0.33318827
21436,0.073386505,0.14220859,0.001582629,0.00031894867,0.004239199,0.17030828,0.26094767
21437,0.0018940658,0.0009876371,0.95707375,0.00023872919,0.0005901311,0.0024135606,0.04936522
21438,0.00047053973,0.0008208995,0.9647043,0.00024240336,0.0006261432,0.0013695777,0.056500617
21439,0.40825617,0.006238604,0.0026320708,0.0002426253,0.03115393,0.17467542,0.4393058
21440,0.005177232,0.0892505,0.7808318,0.00040870474,0.0055727223,0.014127322,0.19807626
21441,0.0037828889,0.004518263,0.0012473143,0.00052799983,0.0030790328,0.2815069,0.7453955
21442,0.65349233,0.0020655477,0.0017035664,0.00024403822,0.017972235,0.058658477,0.35949555
21443,0.24877924,0.002293159,0.0018756221,0.0006197111,0.044410232,0.06783056,0.6500471
21444,0.0017229313,0.0015149696,0.0009254735,0.00253223,0.051640116,0.42393184,0.58414507
21445,0.12997273,0.00080327224,0.0013101982,0.0005082425,0.0036591145,0.21758822,0.5952806
21446,0.14313968,0.0057581714,0.0015775514,0.11041027,0.11520104,0.09015428,0.2877066
21447,0.0008383096,0.014201082,0.0015373499,0.00085423037,0.012217635,0.56542635,0.4007175
21448,0.000559174,0.0014625897,0.95050806,0.0002394977,0.0007042254,0.001333276,0.0579763
21449,0.00058583077,0.0007895819,0.9439617,0.00024848204,0.0007645321,0.0017933309,0.069424205
21450,0.0047918344,0.01458983,0.0035412882,0.0038931947,0.030994803,0.42170262,0.26930842
21451,0.05952315,0.0008607231,0.49851128,0.007046698,0.021205071,0.05177283,0.39144287
21452,0.0026250377,0.0015409772,0.0021683397,0.9046912,0.007973125,0.006328529,0.20059867
21453,0.0006520837,0.0009190627,0.7905367,0.00023542679,0.0008157822,0.002068093,0.15558408
21454,0.0050535426,0.0063299653,0.010211584,0.006613453,0.07203521,0.28617334,0.44823304
21455,0.1793674,0.0040217065,0.0070854803,0.00032916054,0.096069165,0.08293067,0.52745664
21456,0.006572635,0.5230058,0.0015733128,0.00041619583,0.0015868654,0.155133,0.22248013
21457,0.0013311305,0.18794723,0.0014925274,0.0006991406,0.0048595294,0.41060513,0.3189544
21458,0.0005039527,0.0017797006,0.9416155,0.00023055464,0.0006006887,0.0023243465,0.072571754
21459,0.0016036029,0.014745287,0.17253931,0.0006390839,0.010154755,0.05081145,0.54719096
21460,0.0039231684,0.0026667998,0.0006535701,0.0033728036,0.014315242,0.25052398,0.6663501
21461,0.011401407,0.0013266501,0.002425926,0.75272983,0.01065888,0.020948602,0.19424528
21462,0.00092938007,0.13084604,0.16556053,0.00025669104,0.009284337,0.16775325,0.45791805
21463,0.4542217,0.0011799656,0.0014951754,0.00025773302,0.01230926,0.090131305,0.5886088
21464,0.000489129,0.0008214782,0.9479341,0.00023840574,0.0005828578,0.0014284381,0.055393353
21465,0.2210243,0.012948544,0.0009223388,0.0005688193,0.019665366,0.36047506,0.3714684
21466,0.4251064,0.0013300799,0.0010343313,0.00021217385,0.0040300423,0.22981632,0.4514688
21467,0.25835863,0.03499205,0.018865274,0.0010234958,0.06456617,0.3644274,0.23698302
21468,0.0074969092,0.0010831786,0.0005407499,0.018053915,0.022696013,0.18983488,0.6600158
21469,0.14364424,0.015606129,0.009619428,0.0005528326,0.098762,0.4267353,0.27508625
21470,0.0012869107,0.08508184,0.038799223,0.00029337872,0.009523524,0.27700695,0.4543762
21471,0.059349738,0.0016479,0.00095516164,0.00032177198,0.0067737666,0.53067654,0.36921304
21472,0.0028841689,0.0008972556,0.0029849058,0.00032266838,0.011042168,0.5749841,0.5105026
21473,0.009980564,0.0049749184,0.0013360254,0.002211481,0.002237921,0.1838195,0.6848312
21474,0.18583588,0.014383824,0.002992799,0.00051309325,0.2509254,0.10865381,0.44007885
21475,0.00056043133,0.0007430369,0.95027494,0.00026997676,0.0007261823,0.001228222,0.06498272
21476,0.009150377,0.0012530182,0.00069036183,0.0008473852,0.03389965,0.38750538,0.4755012
21477,0.0013919001,0.053452767,0.0009604023,0.0038077196,0.07252121,0.35545275,0.38996372
21478,0.076500654,0.0039140186,0.030210737,0.010580761,0.08123659,0.33541545,0.31935695
21479,0.023598053,0.045372188,0.0016242146,0.0005252733,0.0052265776,0.54260534,0.27479565
21480,0.27761945,0.005554906,0.0016122382,0.00022926241,0.017823145,0.17864801,0.402949
21481,0.0019275235,0.0054372093,0.14080232,0.00060222985,0.0043837246,0.04116052,0.73135304
21482,0.0012985175,0.0102901505,0.0314163,0.0015445902,0.017687477,0.478209,0.39204746
21483,0.28201783,0.0012802911,0.00080973975,0.0005218541,0.00964204,0.3239355,0.4254116
21484,0.17779759,0.0009120457,0.002035278,0.0005142458,0.009274119,0.111797005,0.66110927
21485,0.10862036,0.0024418624,0.01825896,0.01122066,0.14002043,0.22497165,0.40013593
21486,0.04515041,0.020918857,0.039235413,0.00047944576,0.046409335,0.34668136,0.34096447
21487,0.0011975795,0.10600466,0.1124265,0.00030050403,0.017213132,0.168991,0.41471472
21488,0.17359622,0.031261135,0.0033900328,0.00042082366,0.0073773637,0.41162315,0.41593835
21489,0.0058381036,0.82841545,0.0011268465,0.00040730124,0.011085791,0.07850953,0.22037482
21490,0.09688165,0.03561613,0.0075642723,0.0006464703,0.0033439873,0.33103338,0.49509346
21491,0.022635687,0.12041051,0.0016054506,0.00040628426,0.090297796,0.20651533,0.26177257
21492,0.00068580726,0.0054071,0.8219703,0.00023196713,0.00077811343,0.0060095545,0.16650009
21493,0.005436521,0.027538443,0.0030415924,0.0016128178,0.014365427,0.39036238,0.4835038
21494,0.041883655,0.0012003165,0.0009515456,0.0007001454,0.004958449,0.7769466,0.19033632
21495,0.011318027,0.5057313,0.0010818111,0.0002403434,0.014491467,0.12892525,0.33836907
21496,0.02411538,0.014022667,0.015179715,0.0005308492,0.046343137,0.10493505,0.51234984
21497,0.00084136456,0.00078785024,0.88680726,0.00027547972,0.0008572743,0.000976242,0.10957085
21498,0.0025777905,0.0021518725,0.00085989264,0.00036619013,0.0026173438,0.6458951,0.3678321
21499,0.29854992,0.0011674261,0.0009197132,0.00035855026,0.054120358,0.14769235,0.4980966
21500,0.0016577328,0.03363017,0.05257857,0.0009456402,0.016637782,0.30897072,0.42181078
21501,0.02600569,0.024008516,0.014782859,0.00030964336,0.015325427,0.48000985,0.27541396
21502,0.14903213,0.0033300268,0.021820046,0.0003008271,0.029497499,0.08527841,0.6027674
21503,0.0005435163,0.00069153326,0.9541416,0.00023287504,0.00060919987,0.0015495407,0.05544988
21504,0.23193933,0.0014062425,0.0015354662,0.00026631608,0.022380132,0.27969566,0.37942928
21505,0.0009679004,0.019760385,0.65166306,0.000640817,0.0027643207,0.014495178,0.35079616
21506,0.014462037,0.0012113948,0.001600786,0.00032323273,0.0035614967,0.5988554,0.3757949
21507,0.0024996616,0.0010780365,0.9735054,0.0002517555,0.002497349,0.001134101,0.10980324
21508,0.22433464,0.0050769937,0.0048828265,0.0002896904,0.23138909,0.06384928,0.42665797
21509,0.001455205,0.019868769,0.04267956,0.0022705854,0.018418115,0.41417387,0.42308876
21510,0.00084201066,0.027414858,0.042401504,0.00036754995,0.01193589,0.36148924,0.48508063
21511,0.070014335,0.012389571,0.0010559094,0.0011880724,0.031902462,0.24785392,0.52472657
21512,0.25895062,0.0077346456,0.0042065163,0.0007259339,0.13066757,0.20831868,0.41368788
21513,0.0005058668,0.00080605946,0.9507481,0.0002324376,0.00060481223,0.0023273274,0.047273226
21514,0.0055368156,0.002047243,0.6954272,0.0029803624,0.012752534,0.06595969,0.46872425
21515,0.10472318,0.018484857,0.00061142625,0.000391279,0.004091247,0.31911084,0.507166
21516,0.0005866927,0.000814487,0.9399465,0.00023608787,0.00062971836,0.0014798286,0.06919883
21517,0.0066698785,0.001248544,0.0011427674,0.0007113876,0.024089465,0.47085395,0.4295183
21518,0.4811095,0.0017421759,0.38976166,0.00028236606,0.0383803,0.008098011,0.36544707
21519,0.061285097,0.046034038,0.004856362,0.060723636,0.0424301,0.106662035,0.6057756
21520,0.32134867,0.4281089,0.0031313554,0.00030244354,0.020497873,0.05585337,0.24627265
21521,0.0005372528,0.00079279783,0.9323336,0.00023585568,0.0006386011,0.001890215,0.078715846
21522,0.40408128,0.34166086,0.0011444826,0.0003920547,0.007156891,0.090635985,0.25608635
21523,0.0010620959,0.00084267085,0.8499841,0.00036720393,0.00081052794,0.001035151,0.113989055
21524,0.42929333,0.008726134,0.0006209476,0.00029186578,0.0070466287,0.11501023,0.5036101
21525,0.05910607,0.06739788,0.0016803737,0.00052088604,0.006007786,0.40613744,0.22728157
21526,0.0074696317,0.6080606,0.0016953681,0.00049730326,0.0027201793,0.17226441,0.2412893
21527,0.0011348764,0.039467774,0.04887641,0.00096647756,0.026184833,0.27986443,0.41065487
21528,0.03935224,0.0015126424,0.042186152,0.0005638193,0.041978363,0.27879798,0.5345182
21529,0.00049253035,0.00086305337,0.9559081,0.00024248587,0.00066330656,0.0020239516,0.057325296
21530,0.012752492,0.0006030736,0.0008026666,0.01500027,0.0035420824,0.07657336,0.74013937
21531,0.001404851,0.013376244,0.007595856,0.60754305,0.03666235,0.15690361,0.35084617
21532,0.04703942,0.025490206,0.0033245364,0.00038016515,0.0060780495,0.20224652,0.54078573
21533,0.0008486486,0.03612132,0.0927467,0.0016408336,0.02710156,0.22836012,0.5328427
21534,0.01856835,0.0016820711,0.0026850011,0.51122224,0.014046737,0.05057076,0.23595081
21535,0.00048223455,0.00070695416,0.96969193,0.00024293436,0.0006254221,0.0016104847,0.04505116
21536,0.07061368,0.007941307,0.009255898,0.0011475683,0.094248325,0.19558635,0.5435757
21537,0.00204067,0.0010098212,0.002557959,0.0028760866,0.010736287,0.30185777,0.65083766
21538,0.40686834,0.0057583814,0.0017090344,0.00022250204,0.009913337,0.15700886,0.4303839
21539,0.0006398015,0.0011436875,0.90623707,0.0002363667,0.0006617057,0.004956732,0.079223104
21540,0.028210657,0.118188426,0.0012780555,0.001393907,0.022792762,0.17540377,0.41496694
21541,0.13479768,0.013865258,0.0019171232,0.0006440553,0.12110033,0.067552626,0.50519824
21542,0.0077177193,0.0008927402,0.00079722016,0.007753754,0.06710777,0.46779633,0.43597078
21543,0.11618018,0.004081333,0.0175935,0.008164322,0.064357616,0.26739433,0.42887852
21544,0.019918736,0.0010693169,0.0006557788,0.0007030298,0.017012138,0.560724,0.35262913
21545,0.00056685734,0.0007747082,0.9501446,0.00023244668,0.0006297007,0.0014943406,0.06623547
21546,0.07157768,0.0013884492,0.0005332685,0.0010742008,0.04377914,0.4861582,0.45429948
21547,0.025803676,0.0011788129,0.0009173532,0.00079969066,0.05020704,0.5289784,0.4832466
21548,0.037667923,0.72030175,0.0006215773,0.00047020457,0.0042410614,0.0577631,0.2490674
21549,0.055199645,0.6107806,0.00093152147,0.00045164634,0.037946302,0.035400055,0.32202354
21550,0.002688672,0.0029648552,0.0023453806,0.92852557,0.01226537,0.008443662,0.149797
21551,0.12522534,0.0020257498,0.0005332296,0.0006935661,0.054871723,0.20586139,0.45057407
21552,0.46855187,0.0013583448,0.0011230631,0.00043776506,0.033019084,0.29673722,0.23372643
21553,0.0008866155,0.0011409997,0.9535565,0.00026236335,0.0007880421,0.0009415461,0.05505064
21554,0.58245194,0.0015660805,0.002478888,0.00023478501,0.010399006,0.060012303,0.40585324
21555,0.0004793082,0.0021905296,0.9121104,0.00024556092,0.0006237627,0.0014077378,0.10127338
21556,0.001001118,0.0017030912,0.8556199,0.0002639994,0.0010893771,0.0012448179,0.19080245
21557,0.12616985,0.016943935,0.010812531,0.00027076143,0.09292396,0.23975058,0.3827628
21558,0.04229211,0.0009948224,0.00060033094,0.004852713,0.0059031895,0.34420604,0.5094921
21559,0.0005414302,0.00078965863,0.96186835,0.00023560552,0.00067600486,0.0017098035,0.04664373
21560,0.0019899218,0.0019107033,0.80487806,0.00026272182,0.0015234475,0.0090848915,0.31709287
21561,0.0008387299,0.0007656096,0.9135891,0.00032758588,0.0008597948,0.0013722379,0.116322145
21562,0.0006670891,0.0013702947,0.90101403,0.0002543564,0.00089568004,0.002093961,0.107694864
21563,0.004422109,0.6735545,0.001840666,0.00024028291,0.024882374,0.06435652,0.36649126
21564,0.028807536,0.015664369,0.0020554701,0.00024549232,0.006194557,0.31393957,0.26220542
21565,0.0061689713,0.0028597466,0.54444253,0.00027887707,0.043721426,0.021528084,0.219577
21566,0.0005437585,0.00072781835,0.9594351,0.00023644739,0.0005936564,0.0013667516,0.05093035
21567,0.08431511,0.004794423,0.006734765,0.0019759894,0.02735068,0.43933427,0.18749757
21568,0.16288961,0.0020271393,0.0006288083,0.0010350676,0.009350858,0.4958053,0.40951195
21569,0.12117237,0.030207189,0.0073574902,0.0004696605,0.030432655,0.32390216,0.39657664
21570,0.001357199,0.020152513,0.42398632,0.00026295814,0.002408064,0.18903647,0.23976116
21571,0.19789803,0.0058454783,0.05801473,0.0014723389,0.07731823,0.12450513,0.3961958
21572,0.10565281,0.0030987805,0.0038452276,0.0003906022,0.829267,0.04849258,0.26649284
21573,0.021695394,0.0099990545,0.028621372,0.0005117684,0.05669822,0.3049685,0.46087638
21574,0.10347676,0.009175226,0.012069377,0.00031278605,0.023811564,0.49880344,0.29571754
21575,0.019249057,0.001333953,0.00087380887,0.0041744527,0.02657408,0.5433009,0.4114265
21576,0.08347225,0.0036416536,0.0009679571,0.00045931223,0.00299007,0.47018895,0.351505
21577,0.013273207,0.0020096784,0.00060703274,0.012594422,0.005202091,0.27678865,0.43345726
21578,0.24702275,0.0039624847,0.008430821,0.0004713307,0.10155213,0.14549832,0.41204256
21579,0.0895264,0.0015473799,0.0010168891,0.0010038218,0.0112785995,0.60211456,0.24935867
21580,0.0012079473,0.11549506,0.009539361,0.00042149852,0.048393767,0.19851471,0.38905218
21581,0.0008133681,0.0024243435,0.88142765,0.00024946718,0.0008910121,0.01046084,0.18688478
21582,0.0015549044,0.007254974,0.07255723,0.032318994,0.047910053,0.16684882,0.5635893
21583,0.026566798,0.0010005921,0.000671947,0.0014201339,0.0035895223,0.589806,0.3724772
21584,0.49758166,0.0011262038,0.0027082993,0.0002811205,0.16695952,0.040291242,0.31926507
21585,0.20565197,0.005092314,0.002070144,0.002785904,0.5863347,0.053087752,0.49657696
21586,0.281911,0.0028275198,0.0043422687,0.000247654,0.03556908,0.10542519,0.60474
21587,0.057580117,0.008605828,0.0168375,0.0007376092,0.029642245,0.47254482,0.35722017
21588,0.46719074,0.0019092899,0.00085282867,0.00033955404,0.0052265576,0.14692499,0.5957278
21589,0.0016549936,0.107599,0.10909472,0.00058130716,0.004820153,0.22271162,0.5532653
21590,0.0023843606,0.02034002,0.05463324,0.006914347,0.024061928,0.26417738,0.4430768
21591,0.035332836,0.0027782696,0.0011082725,0.00051587535,0.015057275,0.4728428,0.4088277
21592,0.0036659562,0.0036599126,0.0008193319,0.0004326251,0.002298814,0.5361502,0.45767945
21593,0.101391815,0.0063963253,0.008267746,0.001873209,0.45712492,0.07500244,0.44796357
21594,0.0009376746,0.021587461,0.06211032,0.0028238639,0.019345524,0.17972994,0.51702
21595,0.10162066,0.0007278312,0.00077793107,0.0017805785,0.018715497,0.70521605,0.21830161
21596,0.00056298566,0.00085617753,0.9100555,0.00023399323,0.00063564966,0.0028951354,0.1277629
21597,0.0012439349,0.01605782,0.03520874,0.0007589351,0.016029885,0.16050172,0.60173905
21598,0.018764425,0.037843034,0.026789358,0.0002474305,0.03938429,0.25216788,0.4777592
21599,0.0016048279,0.88853353,0.00069479726,0.0013915389,0.004147057,0.05221108,0.23453923
21600,0.007808356,0.007553015,0.00103089,0.0012241767,0.020649644,0.22941467,0.66948766
21601,0.04676094,0.004008812,0.0013219814,0.00067012216,0.0063694916,0.38764304,0.59783655
21602,0.11041607,0.007278417,0.038827386,0.0007093458,0.0964346,0.18353829,0.5218832
21603,0.013120956,0.056653228,0.0012376279,0.0005710285,0.016891379,0.37752274,0.41658288
21604,0.04200093,0.0026723489,0.0011191292,0.00047183796,0.014038208,0.631038,0.29709554
21605,0.17452194,0.0006513126,0.00068850536,0.0019238144,0.015130971,0.6880325,0.23406939
21606,0.55311877,0.0021420228,0.0011614565,0.0004358752,0.0050039366,0.120248355,0.37491834
21607,0.0010145251,0.0068263337,0.55923563,0.00025400767,0.001327253,0.011519556,0.2281258
21608,0.09328299,0.01693331,0.0034076967,0.00025572564,0.02641453,0.11564415,0.7212767
21609,0.0021379783,0.0126249315,0.0008782126,0.0011972795,0.012793337,0.41801238,0.47498965
21610,0.0083605405,0.01050966,0.0035247412,0.00051475194,0.016628345,0.28272524,0.61743903
21611,0.022573689,0.011507883,0.0038699426,0.00033942342,0.021453127,0.23181249,0.32687458
21612,0.14464766,0.0037912144,0.017278634,0.0011019465,0.22161214,0.37824613,0.4016761
21613,0.059687585,0.004129224,0.0010095234,0.0004966664,0.00438427,0.5438652,0.23383148
21614,0.000540034,0.0008961009,0.96220875,0.0002403748,0.00068261864,0.0019865278,0.044126026
21615,0.14975986,0.0014847224,0.0012952948,0.00042579768,0.0042954967,0.40679124,0.39003915
21616,0.10139317,0.0059629,0.009289526,0.00048462866,0.23268534,0.16532847,0.5303271
21617,0.14555104,0.0012913843,0.0023013328,0.0007189082,0.15891266,0.2815445,0.43254632
21618,0.0018361858,0.001325018,0.0008993025,0.0012422729,0.0110834595,0.33276746,0.62947994
21619,0.15248348,0.0056928555,0.018195225,0.0003692952,0.050959405,0.4194611,0.32921332
21620,0.10632541,0.0009838796,0.0016787089,0.0060021393,0.040423937,0.2103208,0.6070804
21621,0.022733562,0.3093694,0.00074522174,0.0010552544,0.006900312,0.34617448,0.25634894
21622,0.0034551977,0.44090962,0.001455817,0.0030312368,0.008509673,0.08976889,0.25895098
21623,0.20800766,0.0030684727,0.010255603,0.0007763984,0.16695379,0.057076644,0.6310998
21624,0.0006113319,0.0018785275,0.8803237,0.00023478837,0.00076170394,0.0019854873,0.08766506
21625,0.04263888,0.123297475,0.0012543782,0.00041775836,0.022217216,0.27408847,0.36433575
21626,0.098676994,0.0006874124,0.00058556645,0.0029539817,0.033881422,0.59354186,0.25595948
21627,0.0015826201,0.0404639,0.0093163,0.00074876,0.023973493,0.16381451,0.4966564
21628,0.0878242,0.008113431,0.0011829913,0.00086571946,0.05263638,0.34742066,0.38204306
21629,0.462061,0.0011002938,0.015427065,0.00025235198,0.037089992,0.08114909,0.5248345
21630,0.01670374,0.001502179,0.0023255942,0.0027129864,0.023118887,0.38170123,0.45382342
21631,0.23541142,0.0029427412,0.0024560168,0.00072216406,0.036696974,0.10176074,0.5513723
21632,0.41446888,0.0012545597,0.0012234884,0.00037439994,0.012569168,0.11662664,0.44551432
21633,0.0010977926,0.0063293357,0.007971201,0.00077138183,0.0050424254,0.29553926,0.68585664
21634,0.083998844,0.0011885415,0.001809378,0.0011612142,0.0052142506,0.51266927,0.29344398
21635,0.115195006,0.40996164,0.0007988586,0.001804139,0.03077939,0.08582629,0.36718482
21636,0.0034564096,0.009362084,0.0216879,0.0003681819,0.03344168,0.37073267,0.5313642
21637,0.00081792695,0.049453966,0.26290745,0.0002540566,0.001054695,0.013411493,0.2364333
21638,0.0018752731,0.0018515561,0.7467595,0.00040423288,0.0023124118,0.00211372,0.19080597
21639,0.12856176,0.005620138,0.002657784,0.00054163125,0.012150243,0.21948071,0.6535468
21640,0.272874,0.011758871,0.007569192,0.00025944354,0.04010185,0.29557976,0.3376663
21641,0.03673184,0.0028134636,0.43457112,0.0050039105,0.01642183,0.13151425,0.26899922
21642,0.029144306,0.5990592,0.0039874804,0.00032427782,0.26276937,0.03146205,0.254134
21643,0.011835044,0.10465786,0.04334289,0.00026131436,0.070718445,0.11048596,0.5414572
21644,0.204185,0.019289829,0.008915423,0.00027503198,0.0277897,0.31369296,0.3413226
21645,0.1385925,0.0027748013,0.06547997,0.0064816214,0.08580592,0.22281446,0.36790016
21646,0.039931774,0.0022898505,0.00082653284,0.00030741055,0.004790243,0.55638564,0.3717062
21647,0.07458592,0.000960848,0.53049344,0.008870349,0.015016291,0.07320588,0.3020677
21648,0.0008091689,0.0011298691,0.9397836,0.00026236335,0.0011895541,0.00092197943,0.07190724
21649,0.13205746,0.0053213644,0.0136952605,0.00047754607,0.18671271,0.0426094,0.5241182
21650,0.0071964036,0.0043405434,0.002783293,0.0011696807,0.06515322,0.30282667,0.51097924
21651,0.11164176,0.001117526,0.0008331708,0.00033838244,0.005359431,0.57240254,0.3658528
21652,0.00072537584,0.04247959,0.0014402096,0.0010090423,0.018989675,0.58692515,0.33704123
21653,0.00079418346,0.002251677,0.89947903,0.00025202017,0.00081521994,0.0011430025,0.105883196
21654,0.187258,0.00081758725,0.0006107192,0.00021349575,0.0028578506,0.53238493,0.3560797
21655,0.027615678,0.02436157,0.0041843713,0.0003047469,0.08801223,0.3669047,0.2522793
21656,0.11760011,0.0055762487,0.0011455248,0.0011785508,0.014957178,0.3155648,0.3321949
21657,0.09374262,0.0019192392,0.0017231216,0.00035651712,0.0071359584,0.4247861,0.3779245
21658,0.00054528937,0.0007921718,0.9568981,0.00023535136,0.00065314415,0.0015760155,0.050838266
21659,0.00053602905,0.0015432099,0.9093884,0.00023379298,0.0006010701,0.0021900004,0.09849017
21660,0.008592238,0.003486327,0.0033749905,0.30854112,0.004976956,0.04307856,0.29979452
21661,0.0006147783,0.00062222814,0.88554484,0.000322845,0.00074129394,0.001401034,0.093052536
